Date,ABEV3.SA,ALPA4.SA,ALSO3.SA,AMAR3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BIDI4.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRDT3.SA,BRFS3.SA,BRKM5.SA,BRML3.SA,BTOW3.SA,CCRO3.SA,CESP6.SA,CIEL3.SA,CMIG4.SA,CNTO3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DTEX3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GNDI3.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HGTX3.SA,HYPE3.SA,IGTA3.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,KLBN11.SA,LAME3.SA,LAME4.SA,LCAM3.SA,LIGT3.SA,LINX3.SA,LREN3.SA,MDIA3.SA,MGLU3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NEOE3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAPT4.SA,RENT3.SA,SANB11.SA,SAPR11.SA,SBSP3.SA,SULA11.SA,SUZB3.SA,TAEE11.SA,TOTS3.SA,TRPL4.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VVAR3.SA,WEGE3.SA,YDUQ3.SA
3/4/2020,14.84487057,33.47000122,47.5,13.64999962,44.75,47.52267456,43.55698776,21.98263741,24.47270775,29.60114098,11.08713055,14.89104939,65.06777954,8.615652084,32.27879715,23.624403,26.65999985,28.97999954,16.97999954,68.34889984,15.82209778,30.11385536,7.25278616,13.78827572,48.15000153,10.43000031,34.67420578,6.756489277,21.29068756,75.45319366,16.7571888,12.29432297,20.8696003,29.74263191,17.51105499,16.20000076,47.71211243,30.95717812,31.08606911,17.23999977,20.15158653,12.07750034,59.84000015,26.20672226,49.75799561,30.13731575,18.02111244,62.78342438,8.465946198,24.80999947,10.6577158,22.49872398,39.91632462,51.87520981,16.82518768,11.87961292,30.93892097,23.16437721,6.275522709,22.09000015,22.94313622,27.40446091,20.97184753,22.96069908,30.30221176,53.45659256,40.90367889,12.79986191,18.94996262,12.58847713,18.48435402,31.63536835,25.38048744,44.16659927,73.84519958,26.27884102,26.01344299,41.33000183,55.02044296,35.68002701,24.81142426,21.29000092,11.58711052,50.34416962,37.5094986,35.31536484,60.76525497,46.25217819,43.54000092,27.99255943,24.38895988,20.45690346,19.49635696,8.788173676,44.61138153,14.97999954,47.99718857,49.09454346
3/5/2020,14.76730061,31.11000061,43.5,12.59000015,38.25,44.96471405,40.98082733,21.33176041,23.66894913,29.02895355,10.26922798,13.63772583,60.55959702,8.008641243,30.80529976,22.38523674,25.60000038,26.73999977,15.84000015,62.13990021,14.67487812,28.89815712,6.770579338,13.13000107,44.59000015,9.979999542,33.52135468,6.4488554,20.31685448,70.48891449,15.85696411,11.92509365,18.81839943,27.191679,16.32956314,15.10000038,45.83368301,30.0245266,30.74493217,16.54999924,19.52302361,11.65999985,57.27000046,25.11558723,44.85158157,29.14602089,17.13628006,59.79373932,7.976584911,20.64999962,10.213727,21.18386459,38.88450241,48.82720947,14.1048708,11.51932907,29.88151169,21.69827843,5.970974922,21.71999931,21.42286682,25.66329384,19.66110802,22.44529915,28.38221169,50.76171112,37.85042953,11.66263771,17.42125893,11.69848347,16.76600838,29.65324974,23.98871422,41.24679947,70.46517181,24.96583366,24.46560097,39.54999924,51.38745499,32.86527252,24.67435455,20.89999962,9.940016747,47.81705093,36.81542587,34.76491547,58.19225693,44.33787537,42.61999893,26.87789154,22.90584946,19.71697426,17.68842506,8.322508812,43.03156662,13.96000004,46.25399399,45.73781586
3/6/2020,14.85456562,30.92000008,41.59000015,12.02000046,38.68000031,44.36340332,40.2108345,20.65686798,22.99385834,29.06709671,9.451324463,12.48375416,55.73574448,8.184869766,29.89357376,21.95731926,23.11000061,25.06999969,15.01000023,56.07040024,13.77621937,28.19744301,6.455668926,12.51742077,43.27999878,9,32.81190872,6.077755451,20.35504341,67.91374969,15.04815388,11.08684444,21.52820015,25.64816856,15.42663383,14.35999966,45.08231354,27.68006325,29.33774567,15.92000008,18.92260361,11.07499981,55.74000168,24.25826454,43.71170425,28.7281208,15.87784958,58.79717636,7.438287735,21.04999924,9.956890106,20.40468788,37.85267639,47.27854538,14.45820713,11.25642109,29.24511147,20.53517151,5.509539127,21.28000069,19.54706192,23.59560585,18.59309769,20.68510056,27.80521584,49.76215744,37.8208847,11.06230164,16.2995491,11.13481998,16.79513168,28.90750313,22.72259331,39.7969017,68.70081329,22.40499496,22.08579063,35.43999863,50.98173904,32.43909073,24.46378517,19.29999924,9.193078995,44.64575958,35.53480148,32.76912308,55.49351501,42.40585327,40.02999878,26.53629875,21.40296364,19.54287529,16.80888939,7.797398567,40.97413254,11.56000042,43.59959412,43.77481842
3/9/2020,14.22431374,25.55999947,37.5,10.51000023,32.09999847,39.03750229,35.77148056,18.63220024,21.33821678,27.07398033,7.76099205,9.648836136,47.34085846,6.598805904,25.32573318,19.791008,20,21.87999916,13.85000038,49.08399963,12.14142895,25.32704353,5.924256802,11.24646759,35.15999985,7.539999962,30.15148354,5.516256809,19.32392693,61.68636703,14.11301899,8.282700539,18.34790039,21.36885262,13.36142445,12.02000046,42.04865265,23.57297516,25.44025803,14.96000004,17.89063263,10.18500042,50.84000015,21.67656326,38.45837021,26.24988174,13.02671909,50.82467651,6.117012501,17.37999916,8.983301163,18.40804672,33.91646194,41.42914581,12.15296936,10.54559231,27.21841812,17.59319878,4.605125904,19.59000015,17.85891724,21.67625618,16.06870651,18.47750092,25.86531639,45.0779686,36.73747253,9.84942627,13.79803371,8.47472477,14.90203953,26.38570023,21.16651344,35.99720001,64.72606659,15.75613213,15.52680397,22.48999977,48.75952911,28.3458004,23.02158356,17.35000038,7.670475006,39.44287109,31.72226524,30.05233955,50.29916,37.05993652,37.95000076,26.06885719,19.2211132,18.80294228,15.05959225,6.539114475,34.74672699,9.579999924,39.37037277,39.33845139
3/10/2020,13.98190975,28.92000008,39.20000076,11.03999996,36.18000031,43.90525818,37.65369797,19.17049599,21.8526535,27.6557045,8.042715073,11.06129646,49.46177292,6.823987484,28.97263908,21.73444939,20.84000015,25.12000084,14.28999996,54.73490143,14.24466896,26.87199402,6.23916769,11.55727959,40,8.149999619,30.55941391,5.878542423,20.19273949,65.86733246,14.80630684,9.350471497,20.47439957,23.26358032,14.60055065,13.80000019,44.14309692,27.10678482,27.62353325,15.17000008,18.22836876,10.42500019,51.79999924,21.92012024,44.1280098,26.50256538,14.09835052,54.76110077,6.645523071,18.31999969,9.733901024,19.91770172,35.55018616,43.8853035,12.10002136,10.76955128,27.89398575,20.29082108,5.24190712,19.70999908,19.10289192,23.29873466,17.78723335,19.1291008,27.85495758,49.24277878,38.33303833,11.46740723,15.79328918,9.809717178,16.09614372,27.50432205,21.45646667,39.09700012,65.91551208,17.09708023,16.98758125,25.53000069,50.26251602,30.59562302,23.20235825,18.54999924,8.723848343,41.5735817,32.83670044,31.86784172,52.93019485,40.26224518,38.86000061,27.22847366,20.52624893,18.79423523,17.47342682,7.054317474,41.1578331,11.61999989,41.50974274,44.17723465
3/11/2020,13.33226395,27.88999939,36.06000137,10.30000019,30.25,40.61236572,34.40259933,17.65194511,20.08449554,26.49225807,7.779167652,9.847773552,43.8092804,6.373624325,26.65188026,20.22783852,18.5,21.75,12.47999954,51.6155014,13.48941422,24.56723404,5.855370045,10.41436386,35.31999969,7.550000191,28.46654701,5.448383808,19.51487541,58.25934601,13.70454216,8.003285408,18.10330009,22.45947456,13.74564934,13.25,42.51825714,24.82221603,26.30163002,14.22000027,17.48722458,10,48.15999985,20.84846878,39.84604645,25.46267891,12.47615528,48.83155441,5.842970848,15.64999962,8.957418442,18.5931015,33.24768448,40.31450653,11.21682453,10.12688446,25.62251663,18.55105019,5.112705231,18.20000076,17.95764542,21.4190464,16.6998024,17.62170029,25.79567909,46.14611816,36.78671646,10.51321316,15.3366642,9.077943802,15.31949043,25.48295403,20.42230225,35.90719986,61.85155106,15.2439642,15.33332443,23.30999947,49.27589035,28.59358025,22.84478378,17.12000084,8.28334713,38.61040497,30.1092701,30.32273483,48.84822083,36.34539413,35.45999908,26.74305344,19.34638405,18.02819061,16.29094124,6.440037251,37.41955185,11,38.82562256,41.56644821
3/12/2020,11.22819042,23.89999962,30,7.940000057,20.29999924,35.21010971,29.85625458,15.40231514,17.39209366,24.04138756,6.334205627,7.858325481,32.04065323,4.229502201,24.01800537,17.13437653,15.25,16.5,11.30000019,42.85509872,11.34793472,22.41443443,4.615409374,8.402831078,31.27000046,5.980000019,24.7153511,4.603932858,17.18531227,47.51808548,11.47416973,6.56628561,12.83409977,16.92316818,10.60460949,10.78999996,41.17518234,20.2958622,21.21869278,10.46000004,15.2544136,8.300000191,41.25999832,18.58826256,32.14445877,22.15836143,10.42137527,41.25767899,4.599993229,9.970000267,7.756857395,14.61930084,29.68406868,34.65252304,8.081382751,9.026557922,23.10628319,16.37144852,4.383637428,15.80000019,14.85774994,17.55069733,12.62194633,13.32330036,21.09018135,42.34389114,29.7051506,8.297335625,12.77558994,7.258399963,12.23229313,22.01915741,16.67225456,28.50779915,57.18294907,12.03127766,12.18926716,15.68999958,46.10393906,24.34170723,19.91270828,14.28999996,6.51176405,32.70388412,26.05233955,27.25830269,41.43877029,30.87595558,29.73999977,25.14296341,16.89094734,16.80077553,12.83143711,5.548339367,32.468853,8.5,32.68483734,35.92283249
3/13/2020,12.31416321,26.97999954,32.5,9.890000343,24.70999908,39.01842117,34.86255264,17.91715813,20.32557487,25.37649345,7.23389864,9.927353859,40.97810364,6.187604904,28.4016571,18.40920258,16.48999977,19.77000046,11.93000031,54.59540176,13.86226273,25.74072075,5.579823494,9.600636482,33.56000137,6.670000076,26.8880291,5.389324665,18.44556618,54.29379654,12.24275112,7.933430672,14.44309998,19.45563698,11.7380743,13.13000011,45.26076508,24.01791,24.66417313,11.68000031,16.89618874,8.957500458,46.5,19.77681923,37.26893616,22.93584824,12.24020004,46.04117966,5.549354076,11.17000008,8.682662964,16.17765617,31.91013527,36.54642487,8.832105637,9.932135582,25.66167831,20.39833641,4.623583794,16.15999985,17.36538315,21.24096298,14.07832336,14.58749962,23.77619553,45.84233093,34.47215652,10.24965,14.691432,9.087832451,13.56231213,23.40271378,18.65359497,32.99739838,64.92430115,14.76904488,14.89799309,18.67000008,49.34965897,25.76890945,20.85629463,17.45000076,7.488529205,35.67696762,29.29788399,29.27012825,48.67411041,33.96351242,31.57999992,25.92502975,18.9969635,17.63646126,15.8316288,6.459852695,39.40350723,9.710000038,34.2002182,33.76354218
3/16/2020,10.69490051,23.12999916,25.98999977,6.699999809,15.60000038,32.72851563,29.04416275,15.34602451,17.42428017,22.96377182,6.361468792,8.146798134,34.82250977,5.100857258,25.19680214,15.85955238,13.25,16.97999954,9.960000038,49.33319855,11.37661457,21.78970146,4.920479298,8.52169323,27.45999908,5.289999962,24.91931534,4.878070354,16.8034153,48.21328354,11.29681683,7.184993267,9.785559654,15.76784611,9.941822052,10.84000015,40.90280914,20.11617661,20.9713707,10,15.15121746,7.762499809,43.18000031,18.08166313,30.81625748,19.43715858,10.50985813,40.60991287,4.932759285,8.039999962,7.366625786,13.62585068,27.0567379,28.60583878,7.728094578,8.861022949,23.30209923,17.48568344,4.005260468,13.69999981,14.22591972,17.30340385,11.35004139,13.60529995,20.63256454,36.1603775,30.11881828,8.314418793,11.92189884,7.495731354,12.35849857,18.16286087,17.59043694,24.99810028,61.82181549,12.22683239,12.66329384,15.5,43.52212143,21.80446243,18.87177849,14.56000042,6.368122101,27.32078934,25.79816818,26.15413094,45.94634628,28.0088501,28.37000084,24.10020828,16.32083893,16.67020035,12.45030499,5.82575655,35.85810852,7.559999943,27.14822769,25.26376534
3/17/2020,11.3348484,22.23999977,27.63999939,5.940000057,15.22999954,33.92158508,30.44860077,16.32627296,18.82270432,25.43371201,6.461434364,8.355692863,34.52656555,5.061695576,26.88211441,16.26963615,14.25,17.07999992,10.51000023,53.51910019,11.52001858,22.2455883,5.373163223,9.070302963,27,5.909999847,25.88593674,5.049957752,18.90384293,50.96468735,11.55478382,7.733847618,9.362150192,15.5737524,10.08590603,11.36999989,43.97404099,20.74935341,21.71334076,10.47999954,15.85483456,8.404999733,45.90999985,19.27996445,29.95391655,20.51592064,10.63766766,41.45698929,4.932759285,7.78000021,7.482102394,14.78487587,29.7987175,30.31232452,7.816413879,9.289467812,24.67281342,18.20895958,3.765313387,14.27999973,15.03551674,18.20373535,10.77719975,13.27460003,22.33370781,37.76750183,29.43922234,8.680478096,11.2667408,7.812173843,12.48470497,19.13429451,19.08852386,27.83779907,67.40232849,12.18027115,12.57622719,14.68999958,43.31004333,23.11273003,20.51263046,16.60000038,5.937195778,27.51948738,26.98103523,25.75182533,44.48574066,26.97673988,28,24.75642586,16.68993568,16.95746613,13.68165398,5.78612566,38.12679291,7.039999962,28.4060955,26.12748337
3/18/2020,10.85003853,17.60000038,25,3.960000038,10.35000038,31.30636024,25.42319679,15.0085783,16.62860107,25.60536575,5.997956276,6.863601208,31.5671463,4.84630394,25.68489838,13.907197,13.01000023,12.89999962,8,50.82820129,10.21027279,21.16496658,5.009047985,8.393683434,18,4.75,22.34757042,4.407363892,19.2761898,45.04084015,9.861869812,6.696015358,6.106569767,12.35733318,8.510583878,9.800000191,41.22214127,16.70215988,18.21669197,9.029999733,14.41007423,6.78000021,40.04999924,17.53609657,25.89992905,17.62950325,9.349742889,33.3848381,4.228079319,5.599999905,6.315387726,12.31099033,27.93569756,26.60342979,6.359114647,8.831811905,22.95942307,16.46918869,3.146990061,12.81000042,13.06098557,15.99752903,8.039207458,10.47379971,17.60831261,31.35858536,26.37612534,7.030771732,8.834712029,6.368405342,9.979997635,16.87742996,16.86555672,25.19799995,59.34378815,10.28990936,10.92197037,10.35000038,44.35198975,19.83214951,20.02395058,15.31999969,4.70187664,23.71444511,25.21162796,22.14013481,36.55394745,23.37746429,24.62000084,23.63276863,14.12909794,15.39055538,11.79553986,4.557564735,35.49989319,4.820000172,26.21720314,23.09465408
3/19/2020,11.34454441,22.69000053,29.95000076,4.300000191,11.97000027,31.0295639,24.42958069,14.4863205,16.67683601,23.33569145,7.088494301,7.162018776,32.60294342,4.650493622,23.66804886,13.33664322,14.89999962,12.55000019,8.800000191,48.50600052,10.0573101,21.10586929,4.576045513,8.631414413,20.44000053,4.860000134,21.72680473,4.58453989,20.76558495,46.11790085,10.23544025,6.346745014,7.009850025,13.58659649,8.865991592,9.529999733,39.14647675,14.88819599,16.55365181,9.649999619,13.86594296,7.277500153,43.43999863,17.34125137,28.10038185,18.951231,9.428394318,36.02573013,4.149781227,6.25,7.187437534,13.07068729,29.86559486,29.91776085,6.70357275,8.529952049,22.37197304,19.54799843,3.571510315,14.07999992,13.60398197,16.16569519,8.980999947,9.608300209,17.71774101,36.06237793,26.59280777,7.45539999,9.231778145,7.030956745,10.39744949,19.60529137,16.43062782,25.88800049,63.89344406,11.59360695,11.81198025,11.82999992,46.87849045,20.81335068,21.28935432,18,5.065769196,25.91004181,24.79127121,23.17661285,35.68338394,25.31825638,27.32999992,23.33612251,13.87528896,15.77357864,11.92258453,4.458487034,33.43327713,5.110000134,28.4556179,23.83077812
3/20/2020,11.68391132,22.70999908,24.96999931,4.940000057,13.80000019,30.9627533,23.50284386,13.65072918,15.46318245,23.35476494,7.024878979,8.455162048,29.90000725,4.944209576,22.42478561,13.0870285,14.14999962,11.80000019,8.270000458,49.0442009,9.90434742,20.76817703,4.359544277,8.137675285,22.35000038,4.909999847,22.39191055,4.337727547,21.76805878,49.44701004,10.69220352,6.147161484,7.724949837,13.09674072,8.741118431,9.109999657,37.70948029,14.38336658,16.12722969,8.399999619,13.44377422,7.40500021,38.45000076,16.82490921,29.7358551,18.69854736,9.09412384,39.85252762,4.061697006,7.28000021,7.764821529,13.14860535,27.94525146,27.61943054,6.447444439,8.091769218,21.58871078,18.74653053,3.220819473,13.05000019,14.23581219,17.42209244,9.903372765,8.509380341,19.39898682,33.7878952,30.0400238,7.479804039,8.933979034,7.030956745,11.22264385,18.67310905,16.33397484,25.16799927,66.63909912,11.37942791,11.60882473,12.39999962,44.77614594,21.29899406,22.32035065,18.40999985,4.74975729,27.37046432,25.02588844,22.53606987,32.60739517,26.69443512,27.38999939,23.43500137,14.41257191,15.67782307,12.04962826,4.280148029,32.32189178,4.96999979,32.06085205,21.98555946
3/23/2020,11.16031742,23.28000069,21.92000008,3.75,14.27999973,29.06337357,21.14300346,12.59824276,14.20139027,21.36164665,7.45200634,8.952528954,25.75681877,4.307826042,22.72869301,12.24903107,14.02999973,10.06999969,7.900000095,45.18719864,9.483698845,20.11811447,4.074156761,7.451906681,21.67000008,4.53000021,20.83999634,3.837932587,21.40525818,47.94891357,9.33255291,5.787911892,7.160399914,11.97838688,7.915034294,8.710000038,35.67137909,13.04000568,15.76050949,7.739999771,12.93717003,7.302499771,35.5,15.87016773,27.4362812,18.23205566,8.494402885,39.50373077,3.758292913,6.929999828,7.60554266,10.88899326,25.60453796,26.71193504,6.182475567,7.332252979,20.09071922,18.90291405,3.008559227,13.51000023,13.73238564,17.30340385,8.582922935,7.09924984,18.80209541,29.45762062,30.66052246,7.372426987,7.653441906,7.347398758,10.05766296,17.18161583,15.41579437,21.24830055,71.24822998,10.82070065,11.12512493,11.88000011,42.52627563,20.61512756,22.82492065,17.60000038,4.70187664,23.94294548,23.76481438,19.28487206,29.55075645,25.86548805,28.79999924,22.05964851,14.40920925,15.15551949,10.44691944,3.764944792,31.32073402,4.409999847,34.89641953,20.61146355
3/24/2020,10.9470005,23.77000046,26.94000053,4.03000021,16.17000008,34.65652466,24.76396942,14.37384033,16.3392849,23.56456757,7.633761883,9.837828636,32.1590271,4.748399258,24.11009789,13.28315544,15.03999996,11.39999962,8.93999958,54.61529922,11.35749531,21.10586929,3.985588312,7.680499077,23.80999947,4.480000019,22.43625069,3.876717329,20.81332016,51.79696655,9.08264637,5.787911892,8.233050346,14.14115143,8.472160339,9.979999542,35.47414398,14.84541416,17.47472,9.050000191,13.20923424,8.024999619,35.5,16.40599251,34.39447403,18.89291763,9.359575272,44.14770889,4.081271648,8.100000381,8.421844482,11.96036053,27.677742,31.20995712,7.22466898,7.858072281,22.02929497,20.74042511,3.285420418,13.47000027,14.83806324,19.08423424,9.087800026,7.12842989,18.901577,32.39356995,32.20684433,8.951361656,8.268894196,7.812173843,11.67892742,20.15479088,15.27081871,24.8980999,71.36717224,12.54344654,12.81807804,13.06999969,42.95043182,21.9630394,21.49793434,19.01000023,4.64441967,27.00287437,26.95170593,19.44256973,31.05005646,28.96535683,28.89999962,22.51810074,15.13098907,15.72134781,11.69781494,3.982915163,34.57221222,5.010000229,35.74901199,21.36721802
3/25/2020,11.29606342,25.42000008,30.93000031,5.369999886,19.17000008,37.02359009,27.73526764,15.51479626,17.56091309,25.30973816,7.442918301,10.06660271,33.74725342,5.433735371,26.08090019,14.76302338,15.90999985,15.02000046,9.960000038,59.79779816,12.61943817,21.08898544,4.920479298,8.293109894,26.42000008,5,23.08362198,4.275143147,19.90631866,55.81147385,9.560934067,6.53634882,8.797599792,15.31495953,10.05708981,10.85000038,35.90618515,17.00163651,20.42555046,10.56999969,13.70645714,8.12250042,36.16999817,16.56186867,34.80086136,19.51490593,10.34272289,48.33327103,4.462972641,10.93999958,9.039048195,14.59982109,31.26046753,34.1297226,7.948898315,8.383891106,23.10628319,21.55166626,3.599196911,13.88000011,16.03257561,19.81629944,11.60247993,8.421850204,20.69225311,36.1346817,31.27117157,9.761572838,9.678477287,8.19783783,12.71770191,22.65696716,15.75407124,28.89769936,69.38475037,13.54915524,13.8531971,17.29000092,42.97809219,23.39024162,22.42563057,19.54999924,5.151954174,34.24536514,28.86775208,20.67547035,34.1647377,31.94095039,29.35000038,22.67091751,18.12687111,16.61797142,12.03008366,4.834981918,37.52058411,5.710000038,37.03779602,26.29433823
3/26/2020,12.41112614,26.29999924,32.5,5.630000114,20.52000046,37.18532562,29.13014793,16.06116486,17.93055534,25.31927299,6.997615337,11.77755356,36.72640228,5.541430473,26.16378403,15.86846638,15.97000027,19.22999954,11.48999977,55.92089844,13.21216965,23.10670662,4.920479298,9.143451691,29.37999916,5.849999905,24.89270973,4.71587944,20.62237358,60.17847824,11.15154457,7.085202217,11.64859962,16.84922791,10.22038555,11.30000019,38.74261093,18.2679882,21.58541679,10.13000011,15.10431004,8.802499771,39.18000031,17.63352013,37.40770721,20.31183052,10.74581528,53.11000061,4.707653046,13.03999996,10.0325489,15.98286057,30.52481651,36.10253906,8.770288467,8.744174004,23.74268532,21.37573624,3.811457157,14.13000011,16.65451241,20.62758827,12.73845577,10.2112999,21.10012817,37.99051285,32.69930267,10.03489494,9.886937141,8.306614876,13.82443237,23.36346436,17.05885696,28.99769974,65.73709869,13.59571648,13.92091656,18.93000031,44.15835571,25.62024307,21.94291115,21.03000069,5.659488678,34.46393204,29.49340057,23.54676247,38.70133209,34.18826294,28.04999924,23.37207794,17.52374077,17.71480942,13.98460579,5.092583179,38.57685852,5.699999809,37.62270355,31.74165344
3/27/2020,12.1105442,24.48999977,30.39999962,5.75,19.5,35.52045441,26.98049927,15.12912941,16.76523209,23.36430168,7.088494301,11.27024937,35.90763092,5.110648155,25.03103447,14.40642834,14.86999989,17.71999931,10.89999962,51.10720062,12.17010975,22.38910866,4.536682129,8.430257797,26.31999969,5.320000172,23.9349556,4.407363892,20.28821373,54.4798317,11.41445065,6.755889893,12.08139992,14.85283089,9.692075729,10.56999969,36.71390915,18.03696251,21.15899467,8.970000267,14.54141617,8.472499847,37,16.12346458,33.50239563,19.14560127,9.929801941,47.74000168,4.502121449,12.59000015,9.058959007,15.24264145,29.93247223,34.25795746,9.185393333,8.276779175,22.48945999,20.41788292,3.728398561,14.97999954,15.30201912,18.79727936,12.1267767,9.647210121,19.89639664,35.3491478,30.93629837,9.517533302,9.599063873,8.425281525,13.20310974,20.91034889,16.14067459,28.54780006,63.45730972,12.13371086,12.86644936,18.10000038,42.13900375,23.32086372,21.31485939,19.14999962,5.649913311,31.11589432,26.61933136,23.58538818,38.75937271,31.97654724,32.86999893,22.89564705,15.0024519,17.18379974,12.80211926,4.844889164,36.83171082,5.699999809,35.05504227,27.48195076
3/30/2020,12.1687212,24.36000061,29.44000053,5.099999905,19.09000015,35.60707092,27.69704819,15.46657372,17.28764343,23.6408577,7.133933067,10.75299358,35.59196091,4.895256996,26.31113434,14.04091835,14.51000023,17.70000076,10.80000019,50.81819916,11.74946213,22.61705017,4.684296131,8.329683304,26.15999985,5.059999943,23.99703407,4.592473507,20.60327721,54.42108536,12.34146976,7.045285702,12.18490028,14.51085472,9.624836922,10.19999981,37.38074875,19.94504738,22.54912758,9.319999695,15.28255939,8.600000381,37.91999817,17.13666344,32.44181824,20.06886673,9.615193367,48,4.404249191,12.30000019,8.965381622,14.85305405,29.6083622,34.64265823,9.485686302,8.588376045,23.60561562,21.08251572,3.506909609,15.72999954,15.30201912,18.83684158,11.29178715,9.59858036,19.37909126,35.0447464,30.86735725,10.15203476,8.735445976,8.85050106,12.65945339,20.5571022,16.32431221,27.42790031,64.42869568,12.5155077,12.94384003,17,41.7701683,23.86597443,20.7539444,19.79999924,5.669064999,28.51296997,27.56757736,24.14230537,39.47517014,31.7544899,33.99000168,22.71586418,15.47052288,16.86170959,12.31348896,4.735904217,38.3656044,5.449999809,33.72660065,26.27470779
3/31/2020,11.55786133,23.15999985,26.60000038,4.599999905,17.54999924,34.54848099,26.64610863,15.11308861,16.69288254,23.69807625,7.2248106,10.53418446,33.18495941,4.630913258,26.85448647,13.82696152,15.09000015,17.21999931,9.979999542,47.8382988,11.21409225,22.6930294,4.369385719,8.146813393,24.05999947,4,23.8285408,4.71587944,19.69627571,52.63903046,11.31757164,6.965452671,10.44419956,13.05976963,8.981259346,9.449999809,36.55424118,20.41565323,22.19946098,9.539999962,15.2731781,8.6875,37.79999924,17.14640427,29.43849564,19.67040443,9.880642891,44.95999908,4.551058292,11.36999989,8.441754341,14.49268436,27.57338905,30.82525635,8.549483299,8.539689064,22.60695267,19.88031387,3.23004818,16.21999931,14.26548958,17.80800629,10.18493938,9.384630203,16.56375122,32.95326233,28.66113663,9.51509285,8.030654907,8.751612663,11.88279915,18.72217178,16.61426353,25.73800087,65.75691986,13.16735744,13.53395557,16.70000076,41.41978073,23.39024162,20.25866699,19.64999962,5.218986988,26.1286087,26.3944912,23.03175926,37.8307724,30.02241135,35.79000092,23.12037659,15.384799,16.51350784,12.24507999,4.874612808,39.69742203,5.28000021,33.28048325,21.75981522
4/1/2020,11.3348484,22.48999977,24.88999939,4.090000153,14.85000038,33.34553909,25.51873589,14.45423794,15.96148109,22.94469833,7.497445583,10.18834591,29.59420013,4.474264622,26.94657898,12.49864674,15.60999966,16.27000046,9.460000038,47.91799927,11.11849022,21.86568069,4.211930275,7.707925797,21,3.869999886,23.31419182,4.501681328,18.82746124,48.85951996,10.84439182,6.825744152,8.844639778,11.97838688,7.876612663,9.06000042,35.8780098,18.96105766,21.26986504,9.43999958,14.71702766,8.547499657,35.84999847,15.98707485,25.66204071,19.43715858,9.408731461,41.41999817,4.365100384,9.979999542,7.979847431,13.17782402,26.24246025,29.50346947,8.222697258,8.043082237,20.96593285,21.27799606,2.962415695,15.75,14.01867294,17.75852776,9.524715424,8.470479965,17.3596077,31.66694069,27.10496521,9.146593094,7.822195053,9.0977211,10.67898655,18.18248749,15.74440765,23.1882,63.38792801,13.23254299,13.83384991,16.47999954,40.47135925,22.19099426,20.56696892,19.55999947,5.075345516,23.54555511,24.18517113,22.1529789,35.44156265,30.50204659,37.38000107,22.84171295,14.75526714,15.87804222,11.19941139,4.646734715,39.83519363,4.650000095,32.15031052,21.29851341
4/2/2020,11.62573433,23.96999931,24.69000053,3.799999952,14.60999966,35.41460037,25.81491089,14.78972816,16.04916573,22.39158249,7.788254738,10.42768764,31.47836494,4.386149883,26.69792747,12.7928381,16.25,16.87000084,9.529999733,49.57239914,10.93684578,21.45200729,4.162725449,7.50676775,21.04999924,3.660000086,22.96833611,4.539585114,20.49825668,48.67348099,10.70882893,6.955473423,9.644430161,11.50701618,7.876612663,9,35.79347992,19.24341965,21.52571678,9.25,14.45117283,8.550000191,36,15.821455,24.5320797,19.63153076,9.870811462,42.45999908,4.462972641,10.13000011,8.125188828,13.78168583,28.47031784,29.08917809,8.0990448,8.150193214,21.06389809,20.42765808,2.796298981,16.85000038,14.47273636,18.35207176,9.680062294,8.830309868,17.50883102,31.55893517,28.28686714,8.758570671,7.742782116,8.751612663,11.06731224,18.27079964,15.32880783,23.87809944,64.4187851,14.36862373,15.00440693,19.5,41.48007965,22.40904045,20.85538483,20.34000015,5.13280201,25.96965027,24.93790627,21.72807312,34.67739868,31.57675934,39.90000153,23.68670464,15.02885246,16.58315086,11.2678194,4.587287903,39.29328156,4.380000114,33.8059082,20.23849487
